Row,AudioID,AudioName,AudioEvent,Desc,IsLoop,FadeDuration,FadeCurveNum,ObjectType
8235,8235,AKE_Play_Mon_Mob_Shout_M02_Idle,/Script/AkAudio.AkAudioEvent'/Game/Audio/WwiseAudio/Events/v1/Mon/Mon_Mob/Mon_Mob_M02/Mon_Mob_Shout_M02/AKE_Play_Mon_Mob_Shout_M02_Idle.AKE_Play_Mon_Mob_Shout_M02_Idle',M02僵尸蜡烛人_shout_Idle,False,1000,8,0
8236,8236,AKE_Play_Mon_Mob_Skill_M03_Smg_Atk1,/Script/AkAudio.AkAudioEvent'/Game/Audio/WwiseAudio/Events/v1/Mon/Mon_Mob/Mon_Mob_M03/Mon_Mob_Skill_M03/AKE_Play_Mon_Mob_Skill_M03_Smg_Atk1.AKE_Play_Mon_Mob_Skill_M03_Smg_Atk1',M03铁甲面_技能1（冲锋枪）,False,1000,8,0
8237,8237,AKE_Play_Mon_Mob_Skill_M03_Smg_Atk2,/Script/AkAudio.AkAudioEvent'/Game/Audio/WwiseAudio/Events/v1/Mon/Mon_Mob/Mon_Mob_M03/Mon_Mob_Skill_M03/AKE_Play_Mon_Mob_Skill_M03_Smg_Atk2.AKE_Play_Mon_Mob_Skill_M03_Smg_Atk2',M03铁甲面_技能2（冲锋枪）_起手,False,1000,8,0
8238,8238,AKE_Play_Mon_Mob_Skill_M03_Eb_Atk1,/Script/AkAudio.AkAudioEvent'/Game/Audio/WwiseAudio/Events/v1/Mon/Mon_Mob/Mon_Mob_M03/Mon_Mob_Skill_M03/AKE_Play_Mon_Mob_Skill_M03_Eb_Atk1.AKE_Play_Mon_Mob_Skill_M03_Eb_Atk1',M03铁甲面_技能1（电棍）,False,1000,8,0
8239,8239,AKE_Play_Mon_Mob_Skill_M03_Eb_Atk2,/Script/AkAudio.AkAudioEvent'/Game/Audio/WwiseAudio/Events/v1/Mon/Mon_Mob/Mon_Mob_M03/Mon_Mob_Skill_M03/AKE_Play_Mon_Mob_Skill_M03_Eb_Atk2.AKE_Play_Mon_Mob_Skill_M03_Eb_Atk2',M03铁甲面_技能2（电棍）,False,1000,8,0
8240,8240,AKE_Play_Mon_Mob_Skill_M03_Eb_Atk3,/Script/AkAudio.AkAudioEvent'/Game/Audio/WwiseAudio/Events/v1/Mon/Mon_Mob/Mon_Mob_M03/Mon_Mob_Skill_M03/AKE_Play_Mon_Mob_Skill_M03_Eb_Atk3.AKE_Play_Mon_Mob_Skill_M03_Eb_Atk3',M03铁甲面_技能3（电棍）,False,1000,8,0
8241,8241,AKE_Play_Mon_Mob_Skill_M03_Eb_Atk4,/Script/AkAudio.AkAudioEvent'/Game/Audio/WwiseAudio/Events/v1/Mon/Mon_Mob/Mon_Mob_M03/Mon_Mob_Skill_M03/AKE_Play_Mon_Mob_Skill_M03_Eb_Atk4.AKE_Play_Mon_Mob_Skill_M03_Eb_Atk4',M03铁甲面_技能4（电棍）,False,1000,8,0
8242,8242,AKE_Play_Mon_Mob_Skill_M03_Death,/Script/AkAudio.AkAudioEvent'/Game/Audio/WwiseAudio/Events/v1/Mon/Mon_Mob/Mon_Mob_M03/Mon_Mob_Skill_M03/AKE_Play_Mon_Mob_Skill_M03_Death.AKE_Play_Mon_Mob_Skill_M03_Death',M03铁甲面_action_死亡倒地,False,1000,8,0
8243,8243,AKE_Play_Mon_Mob_Foley_M03_Run,/Script/AkAudio.AkAudioEvent'/Game/Audio/WwiseAudio/Events/v1/Mon/Mon_Mob/Mon_Mob_M03/Mon_Mob_Foley_M03/AKE_Play_Mon_Mob_Foley_M03_Run.AKE_Play_Mon_Mob_Foley_M03_Run',M03铁甲面_action_跑,False,1000,8,0
8244,8244,AKE_Play_Mon_Mob_Skill_M04_Atk1,/Script/AkAudio.AkAudioEvent'/Game/Audio/WwiseAudio/Events/v1/Mon/Mon_Mob/Mon_Mob_M04/Mon_Mob_Skill_M04/AKE_Play_Mon_Mob_Skill_M04_Atk1.AKE_Play_Mon_Mob_Skill_M04_Atk1',M04无头骑士_技能1_起手,False,1000,8,0
8245,8245,AKE_Play_Mon_Mob_Skill_M04_Atk1_End,/Script/AkAudio.AkAudioEvent'/Game/Audio/WwiseAudio/Events/v1/Mon/Mon_Mob/Mon_Mob_M04/Mon_Mob_Skill_M04/AKE_Play_Mon_Mob_Skill_M04_Atk1_End.AKE_Play_Mon_Mob_Skill_M04_Atk1_End',M04无头骑士_技能1_收招,False,1000,8,0
8246,8246,AKE_Play_Mon_Mob_Skill_M04_Atk2,/Script/AkAudio.AkAudioEvent'/Game/Audio/WwiseAudio/Events/v1/Mon/Mon_Mob/Mon_Mob_M04/Mon_Mob_Skill_M04/AKE_Play_Mon_Mob_Skill_M04_Atk2.AKE_Play_Mon_Mob_Skill_M04_Atk2',M04无头骑士_技能2_起手,False,1000,8,0
8247,8247,AKE_Play_Mon_Mob_Skill_M04_Atk2_End,/Script/AkAudio.AkAudioEvent'/Game/Audio/WwiseAudio/Events/v1/Mon/Mon_Mob/Mon_Mob_M04/Mon_Mob_Skill_M04/AKE_Play_Mon_Mob_Skill_M04_Atk2_End.AKE_Play_Mon_Mob_Skill_M04_Atk2_End',M04无头骑士_技能2_收招,False,1000,8,0
8248,8248,AKE_Play_Mon_Mob_Skill_M04_Atk3,/Script/AkAudio.AkAudioEvent'/Game/Audio/WwiseAudio/Events/v1/Mon/Mon_Mob/Mon_Mob_M04/Mon_Mob_Skill_M04/AKE_Play_Mon_Mob_Skill_M04_Atk3.AKE_Play_Mon_Mob_Skill_M04_Atk3',M04无头骑士_技能3_起手,False,1000,8,0
8249,8249,AKE_Play_Mon_Mob_Skill_M04_Atk3_End,/Script/AkAudio.AkAudioEvent'/Game/Audio/WwiseAudio/Events/v1/Mon/Mon_Mob/Mon_Mob_M04/Mon_Mob_Skill_M04/AKE_Play_Mon_Mob_Skill_M04_Atk3_End.AKE_Play_Mon_Mob_Skill_M04_Atk3_End',M04无头骑士_技能3_收招,False,1000,8,0
8250,8250,AKE_Play_Mon_Mob_Skill_M04_Atk4,/Script/AkAudio.AkAudioEvent'/Game/Audio/WwiseAudio/Events/v1/Mon/Mon_Mob/Mon_Mob_M04/Mon_Mob_Skill_M04/AKE_Play_Mon_Mob_Skill_M04_Atk4.AKE_Play_Mon_Mob_Skill_M04_Atk4',M04无头骑士_技能4_后撤,False,1000,8,0
8251,8251,AKE_Play_Mon_Mob_Skill_M04_Atk5,/Script/AkAudio.AkAudioEvent'/Game/Audio/WwiseAudio/Events/v1/Mon/Mon_Mob/Mon_Mob_M04/Mon_Mob_Skill_M04/AKE_Play_Mon_Mob_Skill_M04_Atk5.AKE_Play_Mon_Mob_Skill_M04_Atk5',M04无头骑士_技能5_起手,False,1000,8,0
8252,8252,AKE_Play_Mon_Mob_Skill_M04_Atk6,/Script/AkAudio.AkAudioEvent'/Game/Audio/WwiseAudio/Events/v1/Mon/Mon_Mob/Mon_Mob_M04/Mon_Mob_Skill_M04/AKE_Play_Mon_Mob_Skill_M04_Atk6.AKE_Play_Mon_Mob_Skill_M04_Atk6',M04无头骑士_技能6_起手,False,1000,8,0
8253,8253,AKE_Play_Mon_Mob_Skill_M04_Atk6_End,/Script/AkAudio.AkAudioEvent'/Game/Audio/WwiseAudio/Events/v1/Mon/Mon_Mob/Mon_Mob_M04/Mon_Mob_Skill_M04/AKE_Play_Mon_Mob_Skill_M04_Atk6_End.AKE_Play_Mon_Mob_Skill_M04_Atk6_End',M04无头骑士_技能6_收招,False,1000,8,0
8254,8254,AKE_Play_Mon_Mob_Skill_M04_Atk7,/Script/AkAudio.AkAudioEvent'/Game/Audio/WwiseAudio/Events/v1/Mon/Mon_Mob/Mon_Mob_M04/Mon_Mob_Skill_M04/AKE_Play_Mon_Mob_Skill_M04_Atk7.AKE_Play_Mon_Mob_Skill_M04_Atk7',M04无头骑士_技能7_出招,False,1000,8,0
8255,8255,AKE_Play_Mon_Mob_Skill_M04_Atk7_End,/Script/AkAudio.AkAudioEvent'/Game/Audio/WwiseAudio/Events/v1/Mon/Mon_Mob/Mon_Mob_M04/Mon_Mob_Skill_M04/AKE_Play_Mon_Mob_Skill_M04_Atk7_End.AKE_Play_Mon_Mob_Skill_M04_Atk7_End',M04无头骑士_技能7_收招,False,1000,8,0
8256,8256,AKE_Play_Mon_Mob_Foley_M04_Run,/Script/AkAudio.AkAudioEvent'/Game/Audio/WwiseAudio/Events/v1/Mon/Mon_Mob/Mon_Mob_M04/Mon_Mob_Foley_M04/AKE_Play_Mon_Mob_Foley_M04_Run.AKE_Play_Mon_Mob_Foley_M04_Run',M04无头骑士_action_移动,False,1000,8,0
8257,8257,AKE_Play_Mon_Mob_Foley_M04_Death,/Script/AkAudio.AkAudioEvent'/Game/Audio/WwiseAudio/Events/v1/Mon/Mon_Mob/Mon_Mob_M04/Mon_Mob_Foley_M04/AKE_Play_Mon_Mob_Foley_M04_Death.AKE_Play_Mon_Mob_Foley_M04_Death',M04无头骑士_action_原地死亡倒地,False,1000,8,0
7012,7012,AKE_Play_Imp_Handgun_Shot_Flesh_Lit,/Script/AkAudio.AkAudioEvent'/Game/Audio/WwiseAudio/Events/v1/Imp/Imp_Handgun/AKE_Play_Imp_Handgun_Shot_Flesh_Lit.AKE_Play_Imp_Handgun_Shot_Flesh_Lit',手枪_射击_轻,False,1000,8,0
7013,7013,AKE_Play_Imp_Claw_Scratch_Flesh_Mid,/Script/AkAudio.AkAudioEvent'/Game/Audio/WwiseAudio/Events/v1/Imp/Imp_Claw/AKE_Play_Imp_Claw_Scratch_Flesh_Mid.AKE_Play_Imp_Claw_Scratch_Flesh_Mid',爪子_抓击_中,False,1000,8,0
7014,7014,AKE_Play_Imp_Claw_Scratch_Flesh_Hvy,/Script/AkAudio.AkAudioEvent'/Game/Audio/WwiseAudio/Events/v1/Imp/Imp_Claw/AKE_Play_Imp_Claw_Scratch_Flesh_Hvy.AKE_Play_Imp_Claw_Scratch_Flesh_Hvy',爪子_抓击_重,False,1000,8,0
7015,7015,AKE_Play_Imp_Fist_Punch_Flesh_Mid,/Script/AkAudio.AkAudioEvent'/Game/Audio/WwiseAudio/Events/v1/Imp/Imp_Fist/AKE_Play_Imp_Fist_Punch_Flesh_Mid.AKE_Play_Imp_Fist_Punch_Flesh_Mid',拳套_拳击_中,False,1000,8,0
7016,7016,AKE_Play_Imp_Poison_Hit_Flesh_Mid,/Script/AkAudio.AkAudioEvent'/Game/Audio/WwiseAudio/Events/v1/Imp/Imp_Poison/AKE_Play_Imp_Poison_Hit_Flesh_Mid.AKE_Play_Imp_Poison_Hit_Flesh_Mid',毒液_喷射_中,False,1000,8,0
8258,8258,AKE_Play_Mon_Mob_Skill_M01_Atk3,/Script/AkAudio.AkAudioEvent'/Game/Audio/WwiseAudio/Events/v1/Mon/Mon_Mob/Mon_Mob_M01/Mon_Mob_Skill_M01/AKE_Play_Mon_Mob_Skill_M01_Atk3.AKE_Play_Mon_Mob_Skill_M01_Atk3',M01狼人_技能3_起手,False,1000,8,0
8259,8259,AKE_Play_Mon_Mob_Skill_M01_Atk4,/Script/AkAudio.AkAudioEvent'/Game/Audio/WwiseAudio/Events/v1/Mon/Mon_Mob/Mon_Mob_M01/Mon_Mob_Skill_M01/AKE_Play_Mon_Mob_Skill_M01_Atk4.AKE_Play_Mon_Mob_Skill_M01_Atk4',M01狼人_技能4,False,1000,8,0
8260,8260,AKE_Play_Mon_Mob_Skill_M01_Atk5,/Script/AkAudio.AkAudioEvent'/Game/Audio/WwiseAudio/Events/v1/Mon/Mon_Mob/Mon_Mob_M01/Mon_Mob_Skill_M01/AKE_Play_Mon_Mob_Skill_M01_Atk5.AKE_Play_Mon_Mob_Skill_M01_Atk5',M01狼人_技能5_起手,False,1000,8,0
8261,8261,AKE_Play_Mon_Mob_Skill_M01_Atk10,/Script/AkAudio.AkAudioEvent'/Game/Audio/WwiseAudio/Events/v1/Mon/Mon_Mob/Mon_Mob_M01/Mon_Mob_Skill_M01/AKE_Play_Mon_Mob_Skill_M01_Atk10.AKE_Play_Mon_Mob_Skill_M01_Atk10',M01狼人_技能10,False,1000,8,0
8262,8262,AKE_Play_Mon_Mob_Skill_M01_Atk11,/Script/AkAudio.AkAudioEvent'/Game/Audio/WwiseAudio/Events/v1/Mon/Mon_Mob/Mon_Mob_M01/Mon_Mob_Skill_M01/AKE_Play_Mon_Mob_Skill_M01_Atk11.AKE_Play_Mon_Mob_Skill_M01_Atk11',M01狼人_技能11_起手,False,1000,8,0
3251,3251,AKE_Play_Char_Skill_C08_Atk1,/Script/AkAudio.AkAudioEvent'/Game/Audio/WwiseAudio/Events/v1/Char/Char_C08/Char_Skill_C08/AKE_Play_Char_Skill_C08_Atk1.AKE_Play_Char_Skill_C08_Atk1',C08灰姑娘厄什栗_普攻连段_普攻1,False,1000,8,0
3252,3252,AKE_Play_Char_Skill_C08_Atk2,/Script/AkAudio.AkAudioEvent'/Game/Audio/WwiseAudio/Events/v1/Char/Char_C08/Char_Skill_C08/AKE_Play_Char_Skill_C08_Atk2.AKE_Play_Char_Skill_C08_Atk2',C08灰姑娘厄什栗_普攻连段_普攻2-第1段,False,1000,8,0
3253,3253,AKE_Play_Char_Skill_C08_Atk2_2nd,/Script/AkAudio.AkAudioEvent'/Game/Audio/WwiseAudio/Events/v1/Char/Char_C08/Char_Skill_C08/AKE_Play_Char_Skill_C08_Atk2_2nd.AKE_Play_Char_Skill_C08_Atk2_2nd',C08灰姑娘厄什栗_普攻连段_普攻2-第2段,False,1000,8,0
3254,3254,AKE_Play_Char_Skill_C08_Atk3,/Script/AkAudio.AkAudioEvent'/Game/Audio/WwiseAudio/Events/v1/Char/Char_C08/Char_Skill_C08/AKE_Play_Char_Skill_C08_Atk3.AKE_Play_Char_Skill_C08_Atk3',C08灰姑娘厄什栗_普攻连段_普攻3,False,1000,8,0
3255,3255,AKE_Play_Char_Skill_C08_Atk4,/Script/AkAudio.AkAudioEvent'/Game/Audio/WwiseAudio/Events/v1/Char/Char_C08/Char_Skill_C08/AKE_Play_Char_Skill_C08_Atk4.AKE_Play_Char_Skill_C08_Atk4',C08灰姑娘厄什栗_普攻连段_普攻4,False,1000,8,0
3256,3256,AKE_Play_Char_Skill_C08_Atk5,/Script/AkAudio.AkAudioEvent'/Game/Audio/WwiseAudio/Events/v1/Char/Char_C08/Char_Skill_C08/AKE_Play_Char_Skill_C08_Atk5.AKE_Play_Char_Skill_C08_Atk5',C08灰姑娘厄什栗_普攻连段_普攻5-第1段跳起,False,1000,8,0
3257,3257,AKE_Play_Char_Skill_C08_Atk5_2nd,/Script/AkAudio.AkAudioEvent'/Game/Audio/WwiseAudio/Events/v1/Char/Char_C08/Char_Skill_C08/AKE_Play_Char_Skill_C08_Atk5_2nd.AKE_Play_Char_Skill_C08_Atk5_2nd',C08灰姑娘厄什栗_普攻连段_普攻5-第2段砸地,False,1000,8,0
3258,3258,AKE_Play_Char_Skill_C08_Atk5_End,/Script/AkAudio.AkAudioEvent'/Game/Audio/WwiseAudio/Events/v1/Char/Char_C08/Char_Skill_C08/AKE_Play_Char_Skill_C08_Atk5_End.AKE_Play_Char_Skill_C08_Atk5_End',C08灰姑娘厄什栗_普攻连段_普攻5-收招,False,1000,8,0
3259,3259,AKE_Play_Char_Skill_C08_Atk_Rush,/Script/AkAudio.AkAudioEvent'/Game/Audio/WwiseAudio/Events/v1/Char/Char_C08/Char_Skill_C08/AKE_Play_Char_Skill_C08_Atk_Rush.AKE_Play_Char_Skill_C08_Atk_Rush',C08灰姑娘厄什栗_特殊普攻_冲刺普攻,False,1000,8,0
3260,3260,AKE_Play_Char_Skill_C08_FlareAtk1,/Script/AkAudio.AkAudioEvent'/Game/Audio/WwiseAudio/Events/v1/Char/Char_C08/Char_Skill_C08/AKE_Play_Char_Skill_C08_FlareAtk1.AKE_Play_Char_Skill_C08_FlareAtk1',C08灰姑娘厄什栗_特殊普攻_爆发普攻1,False,1000,8,0
3261,3261,AKE_Play_Char_Skill_C08_FlareAtk2,/Script/AkAudio.AkAudioEvent'/Game/Audio/WwiseAudio/Events/v1/Char/Char_C08/Char_Skill_C08/AKE_Play_Char_Skill_C08_FlareAtk2.AKE_Play_Char_Skill_C08_FlareAtk2',C08灰姑娘厄什栗_特殊普攻_爆发普攻2-第1段跳起,False,1000,8,0
3262,3262,AKE_Play_Char_Skill_C08_FlareAtk2_2nd,/Script/AkAudio.AkAudioEvent'/Game/Audio/WwiseAudio/Events/v1/Char/Char_C08/Char_Skill_C08/AKE_Play_Char_Skill_C08_FlareAtk2_2nd.AKE_Play_Char_Skill_C08_FlareAtk2_2nd',C08灰姑娘厄什栗_特殊普攻_爆发普攻2-第2段释放,False,1000,8,0
3263,3263,AKE_Play_Char_Skill_C08_FlareAtk3,/Script/AkAudio.AkAudioEvent'/Game/Audio/WwiseAudio/Events/v1/Char/Char_C08/Char_Skill_C08/AKE_Play_Char_Skill_C08_FlareAtk3.AKE_Play_Char_Skill_C08_FlareAtk3',C08灰姑娘厄什栗_特殊普攻_爆发普攻3-第1段跳起,False,1000,8,0
3264,3264,AKE_Play_Char_Skill_C08_FlareAtk3_2nd,/Script/AkAudio.AkAudioEvent'/Game/Audio/WwiseAudio/Events/v1/Char/Char_C08/Char_Skill_C08/AKE_Play_Char_Skill_C08_FlareAtk3_2nd.AKE_Play_Char_Skill_C08_FlareAtk3_2nd',C08灰姑娘厄什栗_特殊普攻_爆发普攻3-第2段蓄力,False,1000,8,0
3265,3265,AKE_Play_Char_Skill_C08_FlareAtk3_3rd,/Script/AkAudio.AkAudioEvent'/Game/Audio/WwiseAudio/Events/v1/Char/Char_C08/Char_Skill_C08/AKE_Play_Char_Skill_C08_FlareAtk3_3rd.AKE_Play_Char_Skill_C08_FlareAtk3_3rd',C08灰姑娘厄什栗_特殊普攻_爆发普攻3-第3段跳砸,False,1000,8,0
3266,3266,AKE_Play_Char_Skill_C08_Focus_N_Ready,/Script/AkAudio.AkAudioEvent'/Game/Audio/WwiseAudio/Events/v1/Char/Char_C08/Char_Skill_C08/AKE_Play_Char_Skill_C08_Focus_N_Ready.AKE_Play_Char_Skill_C08_Focus_N_Ready',C08灰姑娘厄什栗_普通蓄力攻击_普通蓄力前摇,False,1000,8,0
3267,3267,AKE_Play_Char_Skill_C08_Focus_N_Lv1,/Script/AkAudio.AkAudioEvent'/Game/Audio/WwiseAudio/Events/v1/Char/Char_C08/Char_Skill_C08/AKE_Play_Char_Skill_C08_Focus_N_Lv1.AKE_Play_Char_Skill_C08_Focus_N_Lv1',C08灰姑娘厄什栗_普通蓄力攻击_蓄力释放等级1,False,1000,8,0
3268,3268,AKE_Play_Char_Skill_C08_Focus_N_Lv2,/Script/AkAudio.AkAudioEvent'/Game/Audio/WwiseAudio/Events/v1/Char/Char_C08/Char_Skill_C08/AKE_Play_Char_Skill_C08_Focus_N_Lv2.AKE_Play_Char_Skill_C08_Focus_N_Lv2',C08灰姑娘厄什栗_普通蓄力攻击_蓄力释放等级2,False,1000,8,0
3269,3269,AKE_Play_Char_Skill_C08_Focus_N_Lv3,/Script/AkAudio.AkAudioEvent'/Game/Audio/WwiseAudio/Events/v1/Char/Char_C08/Char_Skill_C08/AKE_Play_Char_Skill_C08_Focus_N_Lv3.AKE_Play_Char_Skill_C08_Focus_N_Lv3',C08灰姑娘厄什栗_普通蓄力攻击_蓄力释放等级3,False,1000,8,0
3270,3270,AKE_Play_Char_Skill_C08_Focus_F_Ready,/Script/AkAudio.AkAudioEvent'/Game/Audio/WwiseAudio/Events/v1/Char/Char_C08/Char_Skill_C08/AKE_Play_Char_Skill_C08_Focus_F_Ready.AKE_Play_Char_Skill_C08_Focus_F_Ready',C08灰姑娘厄什栗_燃烧模式蓄力攻击_燃烧模式蓄力前摇,False,1000,8,0
3271,3271,AKE_Play_Char_Skill_C08_Focus_F_Lv1,/Script/AkAudio.AkAudioEvent'/Game/Audio/WwiseAudio/Events/v1/Char/Char_C08/Char_Skill_C08/AKE_Play_Char_Skill_C08_Focus_F_Lv1.AKE_Play_Char_Skill_C08_Focus_F_Lv1',C08灰姑娘厄什栗_燃烧模式蓄力攻击_蓄力释放等级1,False,1000,8,0
3272,3272,AKE_Play_Char_Skill_C08_Focus_F_Lv2,/Script/AkAudio.AkAudioEvent'/Game/Audio/WwiseAudio/Events/v1/Char/Char_C08/Char_Skill_C08/AKE_Play_Char_Skill_C08_Focus_F_Lv2.AKE_Play_Char_Skill_C08_Focus_F_Lv2',C08灰姑娘厄什栗_燃烧模式蓄力攻击_蓄力释放等级2,False,1000,8,0
3273,3273,AKE_Play_Char_Skill_C08_Focus_F_Lv3,/Script/AkAudio.AkAudioEvent'/Game/Audio/WwiseAudio/Events/v1/Char/Char_C08/Char_Skill_C08/AKE_Play_Char_Skill_C08_Focus_F_Lv3.AKE_Play_Char_Skill_C08_Focus_F_Lv3',C08灰姑娘厄什栗_燃烧模式蓄力攻击_蓄力释放等级3,False,1000,8,0
3274,3274,AKE_Play_Char_Skill_C08_Strafe_Start,/Script/AkAudio.AkAudioEvent'/Game/Audio/WwiseAudio/Events/v1/Char/Char_C08/Char_Skill_C08/AKE_Play_Char_Skill_C08_Strafe_Start.AKE_Play_Char_Skill_C08_Strafe_Start',C08灰姑娘厄什栗_射击技能_起手,False,1000,8,0
3275,3275,AKE_Play_Char_Skill_C08_Strafe_Fill,/Script/AkAudio.AkAudioEvent'/Game/Audio/WwiseAudio/Events/v1/Char/Char_C08/Char_Skill_C08/AKE_Play_Char_Skill_C08_Strafe_Fill.AKE_Play_Char_Skill_C08_Strafe_Fill',C08灰姑娘厄什栗_射击技能_机枪抬起,False,1000,8,0
3276,3276,AKE_Play_Char_Skill_C08_Strafe_Reload,/Script/AkAudio.AkAudioEvent'/Game/Audio/WwiseAudio/Events/v1/Char/Char_C08/Char_Skill_C08/AKE_Play_Char_Skill_C08_Strafe_Reload.AKE_Play_Char_Skill_C08_Strafe_Reload',C08灰姑娘厄什栗_射击技能_换弹,False,1000,8,0
3277,3277,AKE_Play_Char_Skill_C08_Strafe_End,/Script/AkAudio.AkAudioEvent'/Game/Audio/WwiseAudio/Events/v1/Char/Char_C08/Char_Skill_C08/AKE_Play_Char_Skill_C08_Strafe_End.AKE_Play_Char_Skill_C08_Strafe_End',C08灰姑娘厄什栗_射击技能_结束,False,1000,8,0
3278,3278,AKE_Play_Char_Skill_C08_Strafe_Shoot,/Script/AkAudio.AkAudioEvent'/Game/Audio/WwiseAudio/Events/v1/Char/Char_C08/Char_Skill_C08/AKE_Play_Char_Skill_C08_Strafe_Shoot.AKE_Play_Char_Skill_C08_Strafe_Shoot',C08灰姑娘厄什栗_射击技能_普通机枪,False,1000,8,0
3279,3279,AKE_Play_Char_Skill_C08_Strafe_F_Shoot,/Script/AkAudio.AkAudioEvent'/Game/Audio/WwiseAudio/Events/v1/Char/Char_C08/Char_Skill_C08/AKE_Play_Char_Skill_C08_Strafe_F_Shoot.AKE_Play_Char_Skill_C08_Strafe_F_Shoot',C08灰姑娘厄什栗_射击技能_燃烧模式机枪,False,1000,8,0
3280,3280,AKE_Play_Char_Skill_C08_Strafe_Max,/Script/AkAudio.AkAudioEvent'/Game/Audio/WwiseAudio/Events/v1/Char/Char_C08/Char_Skill_C08/AKE_Play_Char_Skill_C08_Strafe_Max.AKE_Play_Char_Skill_C08_Strafe_Max',C08灰姑娘厄什栗_射击技能_爆发射击,False,1000,8,0
3281,3281,AKE_Play_Char_Skill_C08_Dodge_Step,/Script/AkAudio.AkAudioEvent'/Game/Audio/WwiseAudio/Events/v1/Char/Char_C08/Char_Skill_C08/AKE_Play_Char_Skill_C08_Dodge_Step.AKE_Play_Char_Skill_C08_Dodge_Step',C08灰姑娘厄什栗_闪避_一段闪避,False,1000,8,0
3282,3282,AKE_Play_Char_Skill_C08_Dodge,/Script/AkAudio.AkAudioEvent'/Game/Audio/WwiseAudio/Events/v1/Char/Char_C08/Char_Skill_C08/AKE_Play_Char_Skill_C08_Dodge.AKE_Play_Char_Skill_C08_Dodge',C08灰姑娘厄什栗_闪避_二段闪避,False,1000,8,0
3283,3283,AKE_Play_Char_Skill_C08_Counter,/Script/AkAudio.AkAudioEvent'/Game/Audio/WwiseAudio/Events/v1/Char/Char_C08/Char_Skill_C08/AKE_Play_Char_Skill_C08_Counter.AKE_Play_Char_Skill_C08_Counter',C08灰姑娘厄什栗_化解_轻化解,False,1000,8,0
3284,3284,AKE_Play_Char_Skill_C08_Counter_Sp,/Script/AkAudio.AkAudioEvent'/Game/Audio/WwiseAudio/Events/v1/Char/Char_C08/Char_Skill_C08/AKE_Play_Char_Skill_C08_Counter_Sp.AKE_Play_Char_Skill_C08_Counter_Sp',C08灰姑娘厄什栗_化解_重化解,False,1000,8,0
3285,3285,AKE_Play_Char_Skill_C08_Execu1_Air,/Script/AkAudio.AkAudioEvent'/Game/Audio/WwiseAudio/Events/v1/Char/Char_C08/Char_Skill_C08/AKE_Play_Char_Skill_C08_Execu1_Air.AKE_Play_Char_Skill_C08_Execu1_Air',C08灰姑娘厄什栗_处决_处决-空中,False,1000,8,0
3286,3286,AKE_Play_Char_Skill_C08_Execu1,/Script/AkAudio.AkAudioEvent'/Game/Audio/WwiseAudio/Events/v1/Char/Char_C08/Char_Skill_C08/AKE_Play_Char_Skill_C08_Execu1.AKE_Play_Char_Skill_C08_Execu1',C08灰姑娘厄什栗_处决_处决1-释放,False,1000,8,0
3287,3287,AKE_Play_Char_Skill_C08_Execu2,/Script/AkAudio.AkAudioEvent'/Game/Audio/WwiseAudio/Events/v1/Char/Char_C08/Char_Skill_C08/AKE_Play_Char_Skill_C08_Execu2.AKE_Play_Char_Skill_C08_Execu2',C08灰姑娘厄什栗_处决_处决2-释放,False,1000,8,0
3288,3288,AKE_Play_Char_Skill_C08_Ult,/Script/AkAudio.AkAudioEvent'/Game/Audio/WwiseAudio/Events/v1/Char/Char_C08/Char_Skill_C08/AKE_Play_Char_Skill_C08_Ult.AKE_Play_Char_Skill_C08_Ult',C08灰姑娘厄什栗_大招_大招释放,False,1000,8,0
3289,3289,AKE_Play_Char_Skill_C08_Ult_Explode,/Script/AkAudio.AkAudioEvent'/Game/Audio/WwiseAudio/Events/v1/Char/Char_C08/Char_Skill_C08/AKE_Play_Char_Skill_C08_Ult_Explode.AKE_Play_Char_Skill_C08_Ult_Explode',C08灰姑娘厄什栗_大招_大招释放的导弹爆破,False,1000,8,0
7017,7017,AKE_Play_Imp_Knife_Chop_Flesh_Mid,/Script/AkAudio.AkAudioEvent'/Game/Audio/WwiseAudio/Events/v1/Imp/Imp_Knife/AKE_Play_Imp_Knife_Chop_Flesh_Mid.AKE_Play_Imp_Knife_Chop_Flesh_Mid',刀_斩击_中,False,1000,8,0
7018,7018,AKE_Play_Imp_Kick_Punch_Flesh_Mid,/Script/AkAudio.AkAudioEvent'/Game/Audio/WwiseAudio/Events/v1/Imp/Imp_Kick/AKE_Play_Imp_Kick_Punch_Flesh_Mid.AKE_Play_Imp_Kick_Punch_Flesh_Mid',踢腿_扫腿_中,False,1000,8,0
7019,7019,AKE_Play_Imp_Mcgun_Shot_Flesh_Mid,/Script/AkAudio.AkAudioEvent'/Game/Audio/WwiseAudio/Events/v1/Imp/Imp_Mcgun/AKE_Play_Imp_Mcgun_Shot_Flesh_Mid.AKE_Play_Imp_Mcgun_Shot_Flesh_Mid',机关枪_射击_中,False,1000,8,0
7020,7020,AKE_Play_Imp_Mcgun_Shot_Flesh_Cri,/Script/AkAudio.AkAudioEvent'/Game/Audio/WwiseAudio/Events/v1/Imp/Imp_Mcgun/AKE_Play_Imp_Mcgun_Shot_Flesh_Cri.AKE_Play_Imp_Mcgun_Shot_Flesh_Cri',机关枪_射击_特殊暴击,False,1000,8,0
